row,Elongation,Seedling,Tillering,MeanDecreaseAccuracy,MeanDecreaseGini,Order,top,Group
OTU500,1.671315676,1.936837568,0,1.914572841,0.072419048,Rhodospirillales,1,Tillering
OTU313,2.224521354,2.173858667,1.417050503,2.433300301,0.060619048,Unassigned,2,Seedling
OTU90,1.417050503,1.896608105,1.417050503,1.982648436,0.058466667,Rhizobiales,3,Tillering
OTU1208,1.671315676,1.71058925,-1.001001503,1.632639179,0.054904762,Bacillales,4,Elongation
OTU392,1.34406228,1.389425036,1.001001503,1.632639179,0.049333333,Xanthomonadales,5,Seedling
OTU9,1.637365307,2.201482831,0,2.143772526,0.048390476,Unassigned,6,Seedling
OTU1358,1.417050503,2.120044374,1.001001503,2.128378156,0.04767619,Clostridiales,7,Tillering
OTU17,1.266939792,1.637365307,1.417050503,1.575323471,0.045333333,Rhodobacterales,8,Elongation
OTU188,1.671315676,1.917052779,0,1.878790713,0.045047619,Bacteroidales,9,Elongation
OTU903,0,1.001001503,1.001001503,1.001001503,0.044333333,Burkholderiales,10,Seedling
OTU426,1.001001503,1.417050503,1.001001503,1.411207742,0.042047619,Desulfuromonadales,11,Tillering
OTU972,1.001001503,0,0,1.001001503,0.041666667,Spirochaetales,12,Elongation
OTU1735,1.001001503,1.001001503,0,1.001001503,0.041142857,Acidobacteriales,13,Seedling
OTU558,2.085897421,1.84453388,0,2.154695561,0.038485714,Methylophilales,14,Tillering
OTU1095,1.34406228,1.72005229,0,1.637365307,0.03847619,Unassigned,15,Seedling
OTU748,1.575323471,1.671315676,0,1.72005229,0.038133333,Fusobacteriales,16,Elongation
OTU35,1.575323471,1.637365307,1.001001503,1.907618984,0.03747619,Rhizobiales,17,Seedling
OTU497,1.34406228,1.637365307,1.001001503,1.73727046,0.037,Rhodospirillales,18,Seedling
OTU170,1.001001503,1.417050503,0,1.380621367,0.036533333,Gaiellales,19,Tillering
OTU117,1.34406228,1.565161932,1.001001503,1.714425673,0.035666667,Sphingobacteriales,20,Seedling
OTU740,1.34406228,1.575323471,0,1.71058925,0.035609524,Rhodospirillales,21,Seedling
OTU400,1.637365307,1.791408695,0,1.874557158,0.034952381,Sphingobacteriales,22,Seedling
OTU547,1.417050503,1.671315676,0,1.650698587,0.034514286,Propionibacteriales,23,Seedling
OTU168,1.001001503,1.001001503,0,1.001001503,0.034333333,Sphingobacteriales,24,Seedling
OTU969,0,1.266939792,0,1.402752094,0.03387619,Oceanospirillales,25,Seedling
OTU368,1.001001503,1.34406228,1.417050503,1.580252203,0.033133333,Rhizobiales,26,Seedling
OTU554,1.001001503,1.001001503,0,1.001001503,0.032914286,Rhodospirillales,27,Seedling
OTU1328,1.001001503,1.266939792,0,1.389425036,0.03272381,Xanthomonadales,28,Seedling
OTU57,1.001001503,0,0,1.001001503,0.031819048,Rhodospirillales,29,Seedling
OTU1886,1.001001503,1.73727046,0,1.194819591,0.030866667,Rhodospirillales,30,Seedling
OTU884,1.001001503,1.001001503,0,1.001001503,0.030571429,Rhizobiales,31,Seedling
OTU1116,0,1.001001503,0,1.001001503,0.03,Acidimicrobiales,32,Seedling
OTU64,1.266939792,1.417050503,1.001001503,1.632639179,0.029866667,Oceanospirillales,33,Seedling
OTU186,0,0,0,0,0.029809524,Rhizobiales,34,Seedling
OTU103,1.417050503,1.34406228,1.001001503,1.417050503,0.029733333,Unassigned,35,Seedling
OTU503,1.001001503,1.417050503,1.001001503,1.34406228,0.029333333,Rhodospirillales,36,Seedling
OTU523,1.417050503,1.001001503,0,1.34406228,0.029285714,Subgroup_3,37,Seedling
OTU1050,-1.001001503,1.417050503,1.417050503,1.044636503,0.028190476,Clostridiales,38,Seedling
OTU31,1.001001503,1.389425036,0,1.34406228,0.027809524,Rhizobiales,39,Seedling
OTU1060,1.001001503,1.001001503,0,1.001001503,0.027666667,Subgroup_3,40,Seedling
OTU876,1.001001503,1.34406228,0,1.266939792,0.027533333,Rhizobiales,41,Seedling
OTU367,0,1.001001503,1.001001503,1.001001503,0.027533333,Xanthomonadales,42,Seedling
OTU146,1.73727046,1.671315676,1.001001503,1.710868304,0.027285714,Rhizobiales,43,Seedling
OTU253,1.671315676,1.73727046,0,1.723003869,0.026952381,Sphingobacteriales,44,Seedling
OTU296,-1.001001503,1.001001503,0,0,0.026866667,Myxococcales,45,Seedling
OTU981,1.001001503,1.001001503,0,1.001001503,0.026819048,Sphingomonadales,46,Seedling
OTU2,1.001001503,1.417050503,0,1.34406228,0.026809524,Pseudomonadales,47,Seedling
OTU10,1.417050503,1.73727046,0,1.632639179,0.0268,Acidobacteriales,48,Seedling
OTU865,0,0,0,0,0.026619048,Clostridiales,49,Seedling
OTU212,1.001001503,1.610067785,1.417050503,1.72005229,0.026542857,Acidobacteriales,50,Seedling
OTU580,1.417050503,1.575323471,1.001001503,1.72005229,0.026485714,Rhodospirillales,51,Seedling
OTU161,0,0,0,0,0.025866667,Hydrogenophilales,52,Seedling
OTU433,1.001001503,0,0,1.001001503,0.0258,Rhodospirillales,53,Seedling
OTU195,1.417050503,1.34406228,0,1.417050503,0.025666667,Myxococcales,54,Seedling
OTU1106,0,1.001001503,0,1.001001503,0.025666667,Frankiales,55,Seedling
OTU1195,-1.001001503,1.001001503,0,-0.318031526,0.02532381,Caulobacterales,56,Seedling
OTU1859,-1.001001503,1.001001503,1.001001503,1.001001503,0.0252,Rhodospirillales,57,Seedling
OTU213,1.417050503,1.001001503,1.001001503,1.389425036,0.025142857,Clostridiales,58,Seedling
OTU1200,1.001001503,1.671315676,1.001001503,1.677706217,0.025142857,Acidobacteriales,59,Seedling
OTU241,1.001001503,1.34406228,1.001001503,1.374578563,0.024809524,Sphingobacteriales,60,Seedling
OTU256,0.277371435,0,1.417050503,1.001001503,0.024714286,Subgroup_3,61,Seedling
OTU102,1.001001503,1.001001503,0,1.001001503,0.024666667,Burkholderiales,62,Seedling
OTU1551,0,0,0,0,0.023666667,Clostridiales,63,Seedling
OTU1146,0,1.001001503,1.001001503,1.001001503,0.023419048,Xanthomonadales,64,Seedling
OTU49,1.001001503,1.001001503,0,1.001001503,0.023133333,Gemmatimonadales,65,Seedling
OTU635,1.001001503,1.389425036,0,1.402752094,0.022809524,Unassigned,66,Seedling
OTU347,0,0,0,0,0.02252381,Rhizobiales,67,Seedling
OTU1100,1.001001503,1.389425036,0,1.389425036,0.022333333,Rhizobiales,68,Seedling
OTU266,1.001001503,1.001001503,0,1.001001503,0.022142857,Rhodospirillales,69,Seedling
OTU1000,1.73727046,1.302069277,0,1.637365307,0.0218,Rhizobiales,70,Seedling
OTU354,1.001001503,1.001001503,0,1.001001503,0.021666667,Rhodospirillales,71,Seedling
OTU958,1.001001503,1.001001503,-1.001001503,1.001001503,0.021514286,Rhizobiales,72,Seedling
OTU827,-1.001001503,1.001001503,0,-0.200008,0.0212,Sphingobacteriales,73,Seedling
OTU540,0,0,0,0,0.020952381,Rhodospirillales,74,Seedling
OTU1141,0,0,0,0,0.020952381,Sphingobacteriales,75,Seedling
OTU831,0,1.001001503,0,1.001001503,0.020666667,Gaiellales,76,Seedling
OTU425,1.001001503,1.417050503,0,1.322255749,0.020666667,Burkholderiales,77,Seedling
OTU206,1.34406228,-1.001001503,0,0.577542816,0.0206,Xanthomonadales,78,Seedling
OTU342,1.417050503,1.001001503,0,1.34406228,0.02047619,Subgroup_3,79,Seedling
OTU530,1.001001503,1.34406228,0,1.417050503,0.020428571,Subgroup_3,80,Seedling
OTU415,1.001001503,1.001001503,0,1.001001503,0.020333333,Xanthomonadales,81,Seedling
OTU699,1.001001503,1.702664148,1.001001503,1.677706217,0.020009524,Burkholderiales,82,Seedling
OTU1853,0,0,0,0,0.019714286,Rhodospirillales,83,Seedling
OTU527,0,0,0,0,0.01947619,Clostridiales,84,Seedling
OTU476,0,0,0,0,0.01947619,Sphingobacteriales,85,Seedling
OTU378,1.34406228,1.001001503,0,1.34406228,0.019419048,Rhodocyclales,86,Seedling
OTU1782,1.001001503,0,1.001001503,1.001001503,0.019419048,Pseudonocardiales,87,Seedling
OTU1342,1.001001503,1.001001503,0,1.001001503,0.0192,Clostridiales,88,Seedling
OTU499,0,0,0,0,0.0192,Rhizobiales,89,Seedling
OTU593,1.001001503,1.001001503,0,1.001001503,0.019142857,Burkholderiales,90,Seedling
OTU238,0,0,0,0,0.019,Clostridiales,91,Seedling
OTU1518,0,0,0,0,0.018942857,Bacteroidales,92,Seedling
OTU710,1.001001503,1.001001503,0,1.001001503,0.018619048,Caulobacterales,93,Seedling
OTU795,0,0,0,0,0.018619048,Ignavibacteriales,94,Seedling
OTU719,0,1.001001503,1.001001503,1.001001503,0.018609524,Sphingobacteriales,95,Seedling
OTU1575,0,1.001001503,0,1.001001503,0.018609524,Acidobacteriales,96,Seedling
OTU1248,1.001001503,1.001001503,0,1.001001503,0.018571429,Rhizobiales,97,Seedling
OTU1866,1.34406228,0,0,1.417050503,0.018514286,Unassigned,98,Seedling
OTU295,0,1.001001503,0,1.001001503,0.018333333,Caulobacterales,99,Seedling
OTU220,1.001001503,1.001001503,1.001001503,1.34406228,0.0182,Bacteroidales,100,Seedling
OTU1653,0,1.001001503,-1.001001503,0,0.018142857,Unassigned,101,Seedling
OTU1486,1.417050503,1.266939792,0,1.34406228,0.018095238,Micrococcales,102,Seedling
OTU598,1.34406228,1.001001503,-1.001001503,1.001001503,0.017866667,Clostridiales,103,Seedling
OTU842,0,0,-1.001001503,-1.001001503,0.01767619,Clostridiales,104,Seedling
OTU81,1.34406228,1.266939792,0,1.374578563,0.017533333,Sphingobacteriales,105,Seedling
OTU663,1.001001503,1.001001503,0,1.001001503,0.017533333,Unassigned,106,Seedling
OTU898,1.001001503,1.001001503,0,1.001001503,0.01747619,Rhodospirillales,107,Seedling
OTU1433,1.001001503,1.389425036,0,1.289591936,0.017333333,Clostridiales,108,Seedling
OTU7,0,1.001001503,0,1.001001503,0.017333333,Caulobacterales,109,Seedling
OTU240,1.001001503,1.001001503,0,1.001001503,0.017333333,Rhodocyclales,110,Seedling
OTU268,0,0,0,0,0.017333333,Xanthomonadales,111,Seedling
OTU1237,0,1.001001503,-1.001001503,0,0.017285714,Clostridiales,112,Seedling
OTU261,0,0,0,0,0.017190476,Sphingobacteriales,113,Seedling
OTU47,1.001001503,1.001001503,1.001001503,1.72005229,0.016866667,Sphingobacteriales,114,Seedling
OTU896,1.001001503,1.34406228,1.001001503,1.309934291,0.016809524,Rhizobiales,115,Seedling
OTU196,0,1.001001503,0,1.001001503,0.016809524,Burkholderiales,116,Seedling
OTU50,-1.001001503,1.001001503,1.001001503,0.277371435,0.016666667,Sphingobacteriales,117,Seedling
OTU151,1.001001503,-1.001001503,0,0.200008,0.016666667,Enterobacteriales,118,Seedling
OTU248,0,1.001001503,0,1.001001503,0.016657143,Clostridiales,119,Seedling
OTU1603,1.001001503,0,0,1.001001503,0.016380952,Rhizobiales,120,Seedling
OTU1021,0,1.001001503,0,1.001001503,0.016190476,Caulobacterales,121,Seedling
OTU1105,1.001001503,0,0,1.001001503,0.016142857,Frankiales,122,Seedling
OTU417,1.34406228,0,-1.001001503,1.001001503,0.016,Xanthomonadales,123,Seedling
OTU48,1.389425036,1.389425036,0,1.389425036,0.015866667,Sphingobacteriales,124,Seedling
OTU1471,1.001001503,1.214465419,0,1.413899397,0.015809524,Clostridiales,125,Seedling
OTU1833,0,0,0,0,0.015809524,Clostridiales,126,Seedling
OTU1778,1.001001503,-1.001001503,1.001001503,1.001001503,0.0158,Nitrospirales,127,Seedling
OTU666,0,1.001001503,0,1.001001503,0.015714286,Clostridiales,128,Seedling
OTU722,0,0,0,0,0.015666667,Subgroup_13,129,Seedling
OTU813,0,1.001001503,1.001001503,1.402752094,0.015333333,Neisseriales,130,Seedling
OTU1883,1.001001503,1.001001503,0,1.001001503,0.0152,Acidobacteriales,131,Seedling
OTU274,0,1.001001503,0,1.001001503,0.015133333,Clostridiales,132,Seedling
OTU652,1.001001503,0,0,1.001001503,0.015133333,Sphingobacteriales,133,Seedling
OTU536,-0.632708666,1.389425036,1.417050503,1.408348959,0.015066667,Gemmatimonadales,134,Seedling
OTU1011,1.34406228,0,1.001001503,1.389425036,0.015,Sphingobacteriales,135,Seedling
OTU12,1.001001503,1.001001503,0,1.001001503,0.015,Xanthomonadales,136,Seedling
OTU1800,1.417050503,1.001001503,0,1.411207742,0.014809524,Rhizobiales,137,Seedling
OTU281,1.001001503,1.001001503,0,1.001001503,0.014809524,Acidobacteriales,138,Seedling
OTU979,1.001001503,0,0,1.001001503,0.014809524,Acidimicrobiales,139,Seedling
OTU389,0,1.302069277,0,1.389425036,0.014666667,Rhizobiales,140,Seedling
OTU708,0,1.001001503,1.001001503,1.001001503,0.014666667,Clostridiales,141,Seedling
OTU22,0,0,0,0,0.014666667,Rhodospirillales,142,Seedling
OTU1542,1.389425036,1.001001503,1.001001503,1.36232155,0.014666667,Rubrobacterales,143,Seedling
OTU404,1.001001503,0,0,1.001001503,0.0146,Rhizobiales,144,Seedling
OTU152,-1.001001503,0,1.417050503,1.001001503,0.0142,Acidobacteriales,145,Seedling
OTU570,1.001001503,0,0,1.001001503,0.014142857,Desulfuromonadales,146,Seedling
OTU287,0,0,0,0,0.014085714,Xanthomonadales,147,Seedling
OTU225,0,1.001001503,0,1.001001503,0.013857143,Clostridiales,148,Seedling
OTU815,1.001001503,1.001001503,0,1.001001503,0.0138,Erysipelotrichales,149,Seedling
OTU429,0,0,0,0,0.0138,Clostridiales,150,Seedling
OTU897,0,0,0,0,0.013666667,Clostridiales,151,Seedling
OTU565,0,1.001001503,1.417050503,1.309934291,0.0136,Chthoniobacterales,152,Seedling
OTU447,0,0,0,0,0.013533333,Unassigned,153,Seedling
OTU6,1.001001503,1.001001503,0,1.389425036,0.013333333,Burkholderiales,154,Seedling
OTU112,1.389425036,1.001001503,0,1.389425036,0.013333333,Corynebacteriales,155,Seedling
OTU529,0,0,0,0,0.013333333,Bacteroidales,156,Seedling
OTU374,1.417050503,1.001001503,0,1.411207742,0.013333333,Burkholderiales,157,Seedling
OTU1507,0,0,0,0,0.012571429,Clostridiales,158,Seedling
OTU691,0,1.001001503,0,0.585406252,0.012485714,Xanthomonadales,159,Seedling
OTU139,0,1.001001503,0,1.001001503,0.012380952,Subgroup_3,160,Seedling
OTU1166,1.389425036,0,1.001001503,1.411207742,0.012380952,Burkholderiales,161,Seedling
OTU1211,1.001001503,0,1.001001503,1.001001503,0.012285714,Clostridiales,162,Seedling
OTU780,0,0,0,0,0.0122,Rhodospirillales,163,Seedling
OTU1590,1.001001503,0,0,1.001001503,0.012190476,Rhodospirillales,164,Seedling
OTU1024,0,0,0,0,0.012190476,Spirochaetales,165,Seedling
OTU1627,0,0,0,0,0.012009524,Clostridiales,166,Seedling
OTU1314,0,0,0,0,0.012,Clostridiales,167,Seedling
OTU379,1.001001503,0,1.001001503,1.001001503,0.011809524,Xanthomonadales,168,Seedling
OTU1244,1.001001503,0,-1.417050503,-1.001001503,0.0118,Clostridiales,169,Seedling
OTU311,0,1.389425036,1.417050503,1.417050503,0.011666667,Acidobacteriales,170,Seedling
OTU1674,1.001001503,1.001001503,0,1.001001503,0.011666667,Bacteroidales,171,Seedling
OTU1243,1.001001503,0,0,1.001001503,0.011666667,SC-I-84,172,Seedling
OTU1644,1.001001503,0,0,1.001001503,0.011666667,C0119,173,Seedling
OTU960,1.001001503,0,0,1.001001503,0.011666667,Sphingobacteriales,174,Seedling
OTU46,0,0,0,0,0.011666667,Clostridiales,175,Seedling
OTU590,0,0,0,0,0.011666667,Nitrosomonadales,176,Seedling
OTU1161,0,0,0,0,0.011666667,Clostridiales,177,Seedling
OTU1498,-1.001001503,0,-1.001001503,-1.417050503,0.011657143,Propionibacteriales,178,Seedling
OTU793,1.34406228,1.001001503,0,1.402752094,0.011533333,Sphingobacteriales,179,Seedling
OTU772,1.001001503,0,0,1.001001503,0.011466667,Clostridiales,180,Seedling
OTU618,1.001001503,1.001001503,0,1.001001503,0.011333333,Myxococcales,181,Seedling
OTU123,0,0,0,0,0.011333333,Bacteroidales,182,Seedling
OTU879,0,0,0,0,0.011333333,Pseudomonadales,183,Seedling
OTU343,0,1.001001503,1.001001503,1.001001503,0.011333333,Unassigned,184,Seedling
OTU671,1.001001503,1.001001503,1.417050503,1.411207742,0.0112,Acidimicrobiales,185,Seedling
OTU643,0,0,0,0,0.0112,Acidimicrobiales,186,Seedling
OTU1745,0,0,1.001001503,1.001001503,0.011133333,Lactobacillales,187,Seedling
OTU1576,0,0,0,0,0.011047619,Bacteroidales,188,Seedling
OTU1586,1.266939792,1.001001503,1.001001503,1.389425036,0.010866667,Rhizobiales,189,Seedling
OTU601,-1.001001503,0,0,-1.001001503,0.010857143,Rhodospirillales,190,Seedling
OTU1148,0,0,0,0,0.010833333,Acidimicrobiales,191,Seedling
OTU1545,1.001001503,0,1.001001503,1.001001503,0.0108,Myxococcales,192,Seedling
OTU1273,1.001001503,0,0,1.001001503,0.010666667,Xanthomonadales,193,Seedling
OTU505,0,0,0,0,0.010666667,Clostridiales,194,Seedling
OTU334,0,0,0,0,0.010666667,Acidobacteriales,195,Seedling
OTU435,0,0,0,0,0.010666667,Sphingobacteriales,196,Seedling
OTU1254,0,0,0,0,0.010666667,Oligoflexales,197,Seedling
OTU1179,-1.001001503,0,-1.001001503,-1.408348959,0.010666667,Bacteroidales,198,Seedling
OTU752,0,1.001001503,0,1.001001503,0.010514286,Clostridiales,199,Seedling
OTU18,-1.001001503,0,0,-1.001001503,0.010333333,Bacteroidales,200,Seedling
OTU345,1.001001503,1.001001503,0,1.001001503,0.010333333,Sphingobacteriales,201,Seedling
OTU323,0,1.001001503,1.001001503,1.001001503,0.010333333,Propionibacteriales,202,Seedling
OTU1412,1.001001503,0,0,1.001001503,0.010333333,Acidobacteriales,203,Seedling
OTU1250,1.001001503,1.001001503,0,1.001001503,0.010333333,Clostridiales,204,Seedling
OTU29,0,0,0,0,0.010333333,Rhodospirillales,205,Seedling
OTU56,0,0,0,0,0.010333333,Bacteroidales,206,Seedling
OTU74,0,0,0,0,0.010333333,Xanthomonadales,207,Seedling
OTU370,-1.001001503,0,1.001001503,0,0.010333333,Erysipelotrichales,208,Seedling
OTU294,0,0,0,0,0.010333333,Acidimicrobiales,209,Seedling
OTU1131,0,0,0,0,0.010333333,Clostridiales,210,Seedling
OTU1290,0,0,0,0,0.010333333,Clostridiales,211,Seedling
OTU1585,0,0,0,0,0.010333333,Clostridiales,212,Seedling
OTU1878,0,0,0,0,0.010333333,Rhodospirillales,213,Seedling
OTU314,1.001001503,1.001001503,0,1.402752094,0.010133333,Rhizobiales,214,Seedling
OTU145,0,0,0,0,0.010133333,Sphingomonadales,215,Seedling
OTU1618,0,0,0,0,0.010133333,GR-WP33-30,216,Seedling
OTU365,1.417050503,0,1.001001503,1.380621367,0.01,Frankiales,217,Seedling
OTU434,0,0,0,0,0.01,Rhizobiales,218,Seedling
OTU1315,1.417050503,0,0,1.370215269,0.009857143,Nitrospirales,219,Seedling
OTU77,1.001001503,0,1.001001503,1.001001503,0.009857143,Bacteroidales,220,Seedling
OTU563,0,0,0,0,0.009857143,Bacteroidales,221,Seedling
OTU582,0,1.001001503,1.001001503,1.001001503,0.0098,Burkholderiales,222,Seedling
OTU1236,1.001001503,1.001001503,0,1.001001503,0.0098,Clostridiales,223,Seedling
OTU1614,0,1.001001503,1.001001503,1.001001503,0.0098,Sphingobacteriales,224,Seedling
OTU86,0,0,0,0,0.0098,Rhizobiales,225,Seedling
OTU174,0,0,0,0,0.0098,Bacteroidales,226,Seedling
OTU233,0,0,0,0,0.0098,Lactobacillales,227,Seedling
OTU208,0,0,0,0,0.0098,Subgroup_3,228,Seedling
OTU265,0,0,0,0,0.0098,Propionibacteriales,229,Seedling
OTU302,0,0,0,0,0.0098,Ignavibacteriales,230,Seedling
OTU459,0,0,0,0,0.0098,Bacteroidales,231,Seedling
OTU697,0,0,0,0,0.0098,Myxococcales,232,Seedling
OTU948,0,0,0,0,0.0098,Sphingobacteriales,233,Seedling
OTU1048,0,0,0,0,0.0098,Selenomonadales,234,Seedling
OTU959,0,0,-1.001001503,-1.001001503,0.0098,Unassigned,235,Seedling
OTU1454,-1.001001503,-1.001001503,0,-1.001001503,0.0098,Rhodospirillales,236,Seedling
OTU1168,0,0,-1.001001503,-1.001001503,0.009666667,Micromonosporales,237,Seedling
OTU179,1.001001503,0,0,1.001001503,0.0096,Unassigned,238,Seedling
OTU1307,0,0,0,0,0.0096,Clostridiales,239,Seedling
OTU255,1.001001503,1.001001503,0,1.001001503,0.009333333,Burkholderiales,240,Seedling
OTU377,1.001001503,1.001001503,0,1.001001503,0.009333333,Fibrobacterales,241,Seedling
OTU485,1.001001503,1.001001503,1.001001503,1.001001503,0.009333333,Subgroup_3,242,Seedling
OTU545,1.001001503,0,0,1.001001503,0.009333333,Subgroup_3,243,Seedling
OTU504,1.001001503,1.001001503,0,1.001001503,0.009333333,Rhodospirillales,244,Seedling
OTU912,1.001001503,1.001001503,0,1.001001503,0.009333333,Myxococcales,245,Seedling
OTU1533,1.001001503,0,0,1.001001503,0.009333333,Clostridiales,246,Seedling
OTU1480,1.001001503,1.001001503,0,1.001001503,0.009333333,Xanthomonadales,247,Seedling
OTU1436,1.001001503,0,1.001001503,1.001001503,0.009333333,Rhizobiales,248,Seedling
OTU109,0,0,0,0,0.009333333,Acidobacteriales,249,Seedling
OTU280,0,0,0,0,0.009333333,Sphingomonadales,250,Seedling
OTU396,0,0,0,0,0.009333333,Desulfuromonadales,251,Seedling
OTU385,0,0,0,0,0.009333333,Rhodospirillales,252,Seedling
OTU515,0,0,0,0,0.009333333,Rhodospirillales,253,Seedling
OTU1101,0,0,0,0,0.009333333,Burkholderiales,254,Seedling
OTU844,0,0,0,0,0.009333333,Clostridiales,255,Seedling
OTU683,0,0,0,0,0.009333333,Ignavibacteriales,256,Seedling
OTU1202,0,0,0,0,0.009333333,Erysipelotrichales,257,Seedling
OTU1196,0,0,0,0,0.009333333,Caulobacterales,258,Seedling
OTU998,0,0,0,0,0.009333333,Sphingobacteriales,259,Seedling
OTU1297,0,0,0,0,0.009333333,Fusobacteriales,260,Seedling
OTU1226,0,0,0,0,0.009333333,Clostridiales,261,Seedling
OTU1887,0,0,0,0,0.009333333,Sphingobacteriales,262,Seedling
OTU1442,0,0,0,0,0.009333333,Clostridiales,263,Seedling
OTU24,0,-1.001001503,0,-1.001001503,0.009333333,Oceanospirillales,264,Seedling
OTU327,1.001001503,1.001001503,0,1.001001503,0.009285714,Rhodospirillales,265,Seedling
OTU653,1.001001503,1.001001503,0,1.001001503,0.009285714,Clostridiales,266,Seedling
OTU923,1.001001503,1.001001503,0,1.001001503,0.009285714,Gemmatimonadales,267,Seedling
OTU165,0,0,0,0,0.009285714,Xanthomonadales,268,Seedling
OTU947,0,0,0,0,0.009285714,Clostridiales,269,Seedling
OTU1390,0,0,0,0,0.009285714,Clostridiales,270,Seedling
OTU1366,0,0,0,0,0.009285714,Rhizobiales,271,Seedling
OTU1154,0,0,0,0,0.009285714,Rhodospirillales,272,Seedling
OTU1860,0,0,0,0,0.009285714,NKB5,273,Seedling
OTU1325,0,0,-1.001001503,-1.001001503,0.009285714,Unknown_Order,274,Seedling
OTU968,0,0,0,0,0.0092,Sphingobacteriales,275,Seedling
OTU830,1.001001503,1.001001503,0,1.001001503,0.009,Xanthomonadales,276,Seedling
OTU192,1.001001503,1.001001503,0,1.001001503,0.009,Rhizobiales,277,Seedling
OTU1292,1.001001503,0,0,1.001001503,0.009,Clostridiales,278,Seedling
OTU88,0,0,0,0,0.009,Sphingomonadales,279,Seedling
OTU293,0,0,0,0,0.009,Bacteroidales,280,Seedling
OTU810,0,0,0,0,0.009,Sphingobacteriales,281,Seedling
OTU1142,0,0,0,0,0.009,Propionibacteriales,282,Seedling
OTU1873,0,0,0,0,0.009,Rhizobiales,283,Seedling
OTU700,0,0,0,0,0.008914286,Xanthomonadales,284,Seedling
OTU272,0,1.001001503,0,1.001001503,0.008866667,Caulobacterales,285,Seedling
OTU551,1.001001503,1.001001503,0,1.001001503,0.008866667,Burkholderiales,286,Seedling
OTU1234,1.001001503,1.001001503,0,1.001001503,0.008866667,Clostridiales,287,Seedling
OTU531,0,1.001001503,0,1.001001503,0.008866667,Spirochaetales,288,Seedling
OTU695,0,1.001001503,0,1.001001503,0.008866667,Sphingomonadales,289,Seedling
OTU1046,1.001001503,1.001001503,0,1.001001503,0.008866667,Acidobacteriales,290,Seedling
OTU1863,0,1.001001503,1.001001503,1.001001503,0.008866667,Nitrosomonadales,291,Seedling
OTU1762,1.001001503,1.001001503,0,1.001001503,0.008866667,Bacillales,292,Seedling
OTU11,-1.001001503,0,1.001001503,0,0.008866667,Rhizobiales,293,Seedling
OTU305,0,0,0,0,0.008866667,Rhodospirillales,294,Seedling
OTU552,0,0,0,0,0.008866667,Xanthomonadales,295,Seedling
OTU739,0,0,0,0,0.008866667,Clostridiales,296,Seedling
OTU1266,0,0,0,0,0.008866667,Bacteroidales,297,Seedling
OTU1162,0,0,-1.001001503,-1.001001503,0.008866667,Sphingobacteriales,298,Seedling
OTU1028,1.001001503,0,0,1.001001503,0.008809524,Oligoflexales,299,Seedling
OTU854,1.001001503,1.001001503,0,1.001001503,0.008809524,SC-I-84,300,Seedling
OTU1711,1.001001503,1.001001503,0,1.001001503,0.008809524,Clostridiales,301,Seedling
OTU1135,1.001001503,1.001001503,0,1.001001503,0.008809524,Chromatiales,302,Seedling
OTU1478,1.001001503,1.001001503,0,1.001001503,0.008809524,Unassigned,303,Seedling
OTU156,0,0,0,0,0.008809524,Clostridiales,304,Seedling
OTU799,0,0,0,0,0.008809524,Sphingobacteriales,305,Seedling
OTU633,0,0,0,0,0.008809524,Gemmatimonadales,306,Seedling
OTU973,0,0,0,0,0.008809524,SC-I-84,307,Seedling
OTU1344,0,0,0,0,0.008809524,Myxococcales,308,Seedling
OTU1455,0,0,0,0,0.008809524,Unassigned,309,Seedling
OTU317,0,-1.001001503,0,-1.001001503,0.008809524,Acidimicrobiales,310,Seedling
OTU528,0,0,1.001001503,1.001001503,0.0088,Bacteroidales,311,Seedling
OTU694,0,0,0,0,0.0088,Xanthomonadales,312,Seedling
OTU450,0,1.417050503,1.417050503,1.389425036,0.008666667,Gemmatimonadales,313,Seedling
OTU1063,1.001001503,0,1.001001503,1.001001503,0.008666667,Micrococcales,314,Seedling
OTU1541,1.001001503,0,1.001001503,1.001001503,0.008666667,Rhodospirillales,315,Seedling
OTU996,0,0,0,0,0.008666667,Xanthomonadales,316,Seedling
OTU335,0,1.001001503,0,1.001001503,0.008666667,Bacillales,317,Seedling
OTU363,0,0,1.001001503,1.001001503,0.008666667,Sphingobacteriales,318,Seedling
OTU475,0,1.001001503,1.001001503,1.001001503,0.008666667,Acidobacteriales,319,Seedling
OTU34,0,0,0,0,0.008666667,Bacteroidales,320,Seedling
OTU39,0,0,0,0,0.008666667,Rhodospirillales,321,Seedling
OTU137,-1.001001503,0,1.001001503,0,0.008666667,Bacteroidales,322,Seedling
OTU276,0,0,0,0,0.008666667,Sphingobacteriales,323,Seedling
OTU231,0,0,0,0,0.008666667,Rhodospirillales,324,Seedling
OTU888,0,0,0,0,0.008666667,Clostridiales,325,Seedling
OTU769,0,0,0,0,0.008666667,Unassigned,326,Seedling
OTU1524,0,0,0,0,0.008666667,Myxococcales,327,Seedling
OTU1768,1.001001503,0,-1.001001503,0,0.008666667,Acidobacteriales,328,Seedling
OTU1279,0,0,0,0,0.008666667,Campylobacterales,329,Seedling
OTU319,0,0,0,0,0.008380952,Bacteroidales,330,Seedling
OTU412,1.417050503,0,1.001001503,1.289591936,0.008333333,Clostridiales,331,Seedling
