Genus,SRR30617128,SRR30617129,SRR30617130,SRR30617131,SRR30617132,SRR30617133,SRR30617134,SRR30617135,SRR30617136,SRR30617137,SRR30617138,SRR30617139,SRR30617140,SRR30617141,SRR30617142,SRR30617143,SRR30617144,SRR30617145,SRR30617146,SRR30617147,SRR30617148,SRR30617149,SRR30617150,SRR30617151,SRR30617152,SRR30617153,SRR30617154,SRR30617155,SRR30617156,SRR30617157,SRR30617158,SRR30617159,SRR30617160,SRR30617161,SRR30617162,SRR30617163,SRR30617164,SRR30617165,SRR30617166,SRR30617167,SRR30617168,SRR30617169,SRR30633102,SRR30633103,SRR30633104,SRR30633105,SRR30633106,SRR30633107,SRR30633108,SRR30633109,SRR30633120,SRR30633121,SRR30633190,SRR30633191,SRR30633192,SRR30633193,SRR30633194,SRR30633195,SRR30633196,SRR30633197,SRR30633208,SRR30633209,SRR30633243,SRR30633244,SRR30633245,SRR30633246,SRR30633247,SRR30633248,SRR30633249,SRR30633250,SRR30633251,SRR30633252,SRR30633253,SRR30633254,SRR30633255,SRR30633266,SRR30633267,SRR30633297,SRR30633298,SRR30633299,SRR30633300,SRR30633301,SRR30633302,SRR30633303,SRR30633312,SRR30633313,SRR30663788,SRR30663789,SRR30663790,SRR30663791,SRR30663792,SRR30663793,SRR30663794,SRR30663795,SRR30663806,SRR30663807,SRR30663808,SRR30663809,SRR30663810,SRR30663811,SRR30663812,SRR30663813,SRR30663814,SRR30663815,SRR30663826,SRR30663827,SRR30663829,SRR30663830,SRR30663831,SRR30663832,SRR30663833,SRR30663834,SRR30663835,SRR30663845,SRR30663846,SRR30663862,SRR30663863,SRR30663864,SRR30663865,SRR30663866,SRR30663869,SRR30663870,SRR30663874,SRR30663875,SRR30663876,SRR30663877,SRR30663878,SRR30663883,SRR30663884,SRR30663908,SRR30663909,SRR30663910,SRR30663911,SRR30663912,SRR30663918,SRR30663919,SRR30663920,SRR30663921,SRR30663922,SRR30663923,SRR30663924,SRR30663925,SRR30663926,SRR30663927,SRR30663936,SRR30663937,SRR30664010,SRR30664011,SRR30664012,SRR30664013,SRR30664014,SRR30664015,SRR30664016,SRR30664017,SRR30664028,SRR30664029,SRR30688664,SRR30688665,SRR30688666,SRR30688667,SRR30688668,SRR30688669,SRR30688670,SRR30688680,SRR30688681
Rubrobacterineae_bacterium_BR7-21,0,0,0.004213454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081799,0,0,0.001641201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002853963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004161292,0,0,0,0,0,0,0,0,0,0,0,0,0.000855498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019746121,0.015372081,0.001425964,0.015261902,0,0,0.046031685,0,0.013204153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudaeicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002995537,0,0.002853963,0,0,0,0,0,0,0,0.012724265,0.03511236,0,0,0,0.00422119,0,0,0,0.006775527,0,0,0.002673725,0,0,0.012382368,0,0,0,0,0,0,0,0.008322583,0.009769441,0.009527893,0,0,0,0.005378657,0,0,0,0,0,0,0.000855498,0,0,0,0.0043749,0,0,0,0,0,0.00364857,0,0,0.008996042,0,0.00044965,0.00756401,0,0,0.003976301,0,0,0,0,0,0,0,0,0,0,0,0.005139737,0,0.001410676,0,0,0,0,0,0.000962371,0,0,0,0,0,0,0.01551481,0.010760457,0.008555784,0,0,0.001792211,0,0.001951029,0,0,0.012899897,0,0,0.002529874,0.000875442,0,0,0,0,0,0,0,0,0,0,0,0,0.011285987
Rudanella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029778949,0,0,0,0,0,0,0,0,0.020576367,0,0,0,0.001641201,0.026255201,0,0,0,0,0.002281646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025758022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004277892,0,0,0.008961055,0,0.004877573,0.013204153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002024087,0,0,0,0,0
Rufibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002290688,0,0,0,0,0,0,0,0,0,0.006122699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007185973,0,0,0,0,0,0,0,0,0.005508984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102328,0,0,0,0,0,0.00218592,0,0,0,0,0,0,0.009667525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002529874,0.002626326,0.000760786,0,0.003717887,0,0,0,0,0,0,0.0141121,0,0,0
Ruminiclostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004763946,0.007359435,0,0.280252946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007758718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminiclostridium_1,0,0.062222703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020415454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019110258,0,0,0,0,0,0,0,0,0,0,0,0.001716576,0,0,0,0,0,0,0,0,0,0,0,0.000878333,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae_NK4A214_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025647989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae_UCG-014,0,0,0,0,0,0,0,0,0,0.042951069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041248844,0.009020037,0.00235248,0,0.000855498,0.000918164,0,0.007119211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003499195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharibacillus,0,0,0,0,0,0,0.007176175,0,0,0,0.00427655,0,0,0.010970325,0,0.005222614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021039344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0,0,0,0,0,0,0,0.003592986,0,0,0.010640939,0.001422374,0.002577154,0.047049598,0.004932791,0.009410476,0.003672656,0.036367942,0,0,0,0,0,0,0,0,0,0,0,0.011630612,0,0,0.005471357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006424671,0.025433274,0.00352669,0.037160636,0.001772845,0,0,0,0,0,0,0,0,0,0.01205917,0.076163611,0.035355787,1.152178873,0.007229322,0.033473234,0.135311934,0.000958993,0,0.006602076,0.001749598,0,0,0.010462909,0,0.003501768,0,0.004391666,0,0.03110466,0.037274848,0,0,0.003373478,0.000799405,0,0,0.013546648,0.004103995
Saccharomonospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036910357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000705338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharopolyspora,0,0,0,0,0,0,0.001196029,0,0,0.009911785,0,0.00757243,0.001385406,0,0,0,0.010207727,0.086527443,0,0.006366183,0,0,0,0,0.079329402,0.125443377,0,0,0,0.002286263,0,0,0,0.001641201,0.028274831,0.010560937,0,0,0.031004748,0.006844939,0,0,0,0,0,0,0,0.008561888,0,0,0,0.007471887,0.024160425,0,0,0.012724265,0,0.027736686,0,0,0.00422119,0,0,0,0.006775527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012483875,0.00325648,0.004763946,0,0.003353454,0,0,0,0,0,0,0.013330719,0,0,0,0,0,0.0029166,0.005772339,0,0.0042244,0,0.014153781,0,0.003858025,0,0.008996042,0,0.00044965,0,0,0,0,0,0,0.003706037,0,0,0,0,0,0,0,0,0.003854802,0,0.004937366,0.005100479,0,0,0,0.055738253,0.001924743,0.011717835,0.006152061,0.001997922,0.09059134,0.003323639,0.021438525,0,0.004611624,0.023528405,0,0.013732609,0.010753266,0.001917987,0.01268169,0,0.00699839,0,0,0,0.002529874,0,0,0,0,0.00518411,0,0,0,0.003373478,0,0,0.001396512,0,0.003077996
Salana,0,0,0,0,0.030894165,0.034507549,0.052625284,0,0,0.130505171,0.005702067,0,0.009697843,0,0.036489692,0,0.015311591,0,0,0,0,0,0,0,0,0,0,0,0.008216083,0.001143131,0.024490796,0.012553127,0,0,0,0,0,0.003402634,0.042631528,0.002281646,0,0,0,0,0,0,0,0,0.009032336,0,0,0,0,0,0.039193729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037147103,0,0,0,0.011491611,0.003472222,0,0,0.012483875,0,0.009527893,0.003679717,0,0,0,0,0.007093959,0,0.011597191,0,0,0.000855498,0,0.000845766,0,0.0072915,0,0.014069315,0,0.004615101,0.00707689,0,0.003858025,0.038417211,0.035984167,0.007753741,0.002248252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050112432,0.111421962,0.052195012,0.143542064,0.005318536,0,0,0,0,0.002510965,0,0.002996883,0,0,0.005359631,0,0.032281371,0,0.000803258,0.00429144,0,0.000958993,0.004877573,0.004951557,0,0,0,0,0.002529874,0,0,0,0.002478591,0.039251118,0,0,0,0,0,0,0,0,0.001025999
Salinicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112971141,0,0,0,0,0,0.020196308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007996801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000886423,0,0,0,0,0,0,0,0,0,0.005359631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandaracinobacter,0,0,0.002106727,0.191570881,0.068408509,0,0,0,0,0,0,0,0,0,0.054734537,0,0.091869545,0.018708636,0.103349,0.110347169,0.183255068,0.105953864,0.035335689,0,0.026443134,0,0.001711186,0.01456346,0.002054021,0.014860709,0.020408996,0,0.031180646,0.008206004,0.02423557,0.021121873,0.01269938,0.020415802,0,0.034224697,0.007405853,0.013410398,0,0,0,0,0,0,0,0,0,0,0.030200532,0,0.06718925,0,0.175561798,0.009245562,0,0,0,0,0,0,0.027102107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004161292,0.009769441,0,0,0,0,0.010757315,0,0,0,0.001288577,0,0,0,0,0.000845766,0,0,0.017317017,0.004689772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002569868,0,0,0,0,0,0,0,0,0,0,0.000998961,0,0.00166182,0.006699539,0,0.003074416,0.005703856,0,0.002574864,0,0,0.001951029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandaracinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185884,0.041961131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023011057,0,0.027688317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandarakinorhabdus,0,0.002705335,0.008426907,0,0,0,0,0.004569757,0,0,0,0,0,0.001828388,0.082101806,0,0.015311591,0.00233858,0,0.301332654,0.675753064,0.425674294,0.284893993,0.025719468,0.322606235,0.051907604,0.013689488,0.043690381,0.022594228,0.054870312,0.063267888,0.019726342,0.183415565,0.044312419,0.135315264,0.089013609,0.060957025,0.049338188,0.038755935,0.091265857,0.061715442,0.034867036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000734225,0.826446281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schlegelella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005103864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003735944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004763946,0,0,0,0,0,0,0.001422374,0.001288577,0.00156832,0.000822132,0.007699481,0,0.001691532,0.002135763,0.0058332,0,0,0,0,0,0,0.003858025,0.009604303,0.004498021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218592,0,0,0,0,0,0.001673976,0.000878866,0,0,0,0.001339908,0,0.004611624,0.007842802,0.009639096,0,0.006272739,0.00287698,0.000975515,0,0,0,0,0,0,0,0,0,0,0,0.02164346,0,0,0,0,0,0,0,0
Scytonema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021220609,0.04123239,0.009294199,0.024293286,0,0.00793294,0,0,0,0,0,0,0,0.001834156,0.009847204,0,0.006034821,0.017779132,0,0.029066951,0.011408232,0.018514633,0.00134104,0,0,0,0,0,0.002853963,0,0.008111616,0,0,0,0,0,0,0.070224719,0,0,0,0,0,0,0,0,0,0.011510129,0,0,0,0,0,0,0,0,0,0,0,0.016645167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002135763,0,0,0.009379543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131063283,0.006055541,0.229940187,0,0,0,0,0.001592522,0,0,0,0.000998961,0,0,0.016078894,0,0.009223249,0,0.000803258,0,0.000896106,0.00287698,0.025363379,0,0,0,0,0,0,0.001750884,0.010651005,0,0,0,0,0,0,0,0.000799405,0.000830124,0,0,0
Sediminibacterium,0,0,0,0.049975012,0.143437197,0,0.001196029,0.091395147,0,0,0,0,0,0.009141938,0.054734537,0.014362188,0.030623182,0.107574659,0,0,0.089336846,0.007435359,0.004416961,0,0,0,0,0,0.002054021,0,0,0,0,0,0.030294462,0,0.002539876,0,0,0.004563293,0.002468618,0.00134104,0,0,0,0,0,0,0,0,0,0,0,0.034407616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025150905,0,0,0,0.001422374,0.001288577,0.0117624,0,0,0,0.002537298,0,0,0,0,0,0,0,0,0,0.038417211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004611624,0,0.00401629,0,0.002688317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Segetibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002995537,0,0.005707925,0,0,0,0,0,0.011469205,0,0,0,0,0.021039344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02496775,0.00325648,0,0.003679717,0,0,0.010757315,0.005103864,0.012414429,0.002844748,0.028348689,0.00470496,0,0.015398961,0,0.001691532,0.004983448,0.011666399,0,0,0,0.004615101,0,0,0.003858025,0,0.004498021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005774228,0,0,0,0,0,0.008039447,0.004231312,0.001537208,0,0.003213032,0,0.014337688,0.047949672,0,0.024757786,0,0,0,0,0,0,0,0,0,0,0,0,0.003075456,0,0,0,0,0,0
Serratia,0.004531038,0.048696029,0.023173995,0.283191737,0.132403566,0.123652049,0.010764263,0.283324955,0.064519,0.094161959,0.005702067,0.039376638,0.02493731,0.020112263,0.401386608,0.024807416,0.362374317,0.093543182,0.243608357,0.036075036,0.075592716,0.068777069,0.075088339,0.025719468,0.134859984,0.095163942,0.011978302,0.141993738,0.117079182,0.032007682,0.075513286,0.134497785,0.11371765,0.018053208,0.058569294,0.096557135,0.093975414,0.035727653,0.052320512,0.0638861,0.019748942,0.032184956,0,0.006577,0.368908717,0,0.002604913,0.002853963,0.02107545,0,0,0.003735944,0,0.011469205,0,0,0,0.036982249,0.005259836,0,0,0,0,0,0.067755268,0,0,0,0,0.01409344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005378657,0,0.010640939,0,0.002577154,0.013330719,0,0.005988485,0.00918164,0.003383064,0.004983448,0.0058332,0.005772339,0,0,0,0,0.00364857,0.003858025,0.009604303,0.035984167,0,0.000674476,0,0,0.004993259,0,0,0,0,0.008176949,0,0,0,0,0,0,0,0.012849341,0.003633325,0.020454802,0.008743679,0.000886423,0,0,0.008758868,0.006736599,0.007532894,0.028123709,0.078917925,0.042085741,0,0.01205917,0.004231312,0.003074416,0.049195756,0.020884708,0.043772691,0.041220854,0.016302888,0.019510292,0,0.034991952,0.002579979,0.0014828,0,0.008432912,0.009629863,0.011411791,0.011418333,0.016110843,0.022958201,0.026453118,0.032030261,0.010764097,0.002698782,0.000799405,0.033204941,0.001396512,0.014901313,0.062585927
Shewanella,0,0.013526675,0,0,0,0,0,0,0,0,0.001425517,0,0.022166498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001711186,0,0,0,0,0,0,0,0,0,0,0.003402634,0,0,0,0,0,0,0,0.002995537,0,0.005707925,0,0,0,0.003735944,0,0.045876821,0.022396417,0,0.03511236,0.443786982,0,0,0,0,0,0,0,0,0.011510129,0,0,0,0,0,0,0,0,0,0,0,0,0.00325648,0,0,0,0,0,0,0,0,0,0,0,0.002566494,0.000918164,0,0.007831132,0,0,0,0,0,0,0,0,0,0,0,0.000899301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003854802,0.006055541,0.000705338,0,0,0,0,0.000796261,0,0.000836988,0.007030927,0,0,0,0,0,0,0,0,0.009441169,0.014337688,0.001917987,0.001951029,0,0,0,0,0,0.000843291,0,0.00380393,0.046551664,0,0.002962349,0,0,0,0,0,0.006640988,0,0.009482654,0.012311986
Sideroxydans,0,0,0,0,0,0,0,0.027418544,0,0,0,0,0,0,0.036489692,0,0,0,0.063977952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silanimonas,0,0.067633373,0,0,0,0,0,0.141662478,0,0,0,0,0,0,0,0,0,0,0.027067595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simkania,0,0,0,0,0.07944214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singulisphaera,0,0.051401363,0.008426907,0.008329169,0.030894165,0.037383178,0.149503648,0,0.002224793,0.014867678,0.025659301,0.00757243,0.005541625,0.018283875,0.009122423,0,0.025519318,0.025724375,0,0.033952975,0.043523079,0.035317955,0.046378092,0.016243875,0.068752149,0.147071546,0.011978302,0.01456346,0.1088631,0.081162336,0.100004082,0.034072772,0.183415565,0.362705355,0.266591267,0.075435261,0.017779132,0.011909218,0.003875593,0.061604454,0.080230075,0.030843916,0,0,0,0,0.002604913,0,0.003010779,0,0,0,0.078521382,0,0.005599104,0,0,0,0,0,0.021105952,0,0,0.460339943,0.02032658,0,0.023020258,0,0,0,0.006191184,0,0,0.023927261,0,0,0,0,0.004161292,0.009769441,0.009527893,0.003679717,0,0.007185973,0,0,0.125917781,0.129436029,0.110817602,0.717506371,0.284457599,0.231839919,0.123952145,0.124327616,0.143808066,0.242077786,0,0,0.0042244,0.009230201,0,0.025539988,0.011574074,0.038417211,0.004498021,0.003876871,0,0.00756401,0,0,0,0,0,0.003706037,0,0.005473554,0,0,0,0,0,0,0.321233537,0.668531773,0.286367227,0.612057533,0.109029988,0.003839479,0.003151964,0.047775646,0.064478876,0.019250728,0.1160103,0.034963638,0.058492047,0.074781886,0.099153178,0.550070522,0.169092893,0.11193817,0.112456122,0.127026633,0.224922487,0.257969235,1.824212272,0.128740489,0,0.016769866,0,0.002989403,0.052284054,0.067409042,0.011411791,0.009661666,0.035939572,0.118493942,0.042084506,0.039656514,0.139933263,0.089059812,0.002398216,0.41008102,0.123591269,0.095503868,0.066689923
Sinomonas,0,0,0,0.016658337,0,0.002875629,0.002392058,0.041127816,0,0,0,0,0,0,0,0.001305653,0.020415454,0.058464489,0.017224833,0,0,0,0,0,0.010577254,0,0,0,0.012324124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005991073,0,0.008561888,0.0421509,0,0,0.003735944,0.018120319,0.091753641,0,0,0,0.009245562,0,0,0.00422119,0,0,0,0,0,0,0,0,0,0,0,0.004512635,0,0,0,0,0,0.020806458,0.009769441,0.009527893,0,0,0,0.010757315,0.005103864,0.00177349,0,0,0.00078416,0,0,0.000918164,0,0.002135763,0,0.023089356,0.004689772,0.0084488,0,0,0.014594279,0,0.028812908,0.022490104,0.003876871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021843881,0.002422217,0.021865478,0.010200959,0.007977804,0,0,0,0,0.002510965,0,0.002996883,0,0,0.001339908,0.014104372,0.001537208,0.002138946,0.00401629,0.001716576,0.003584422,0.011507921,0.001951029,0,0,0.011609907,0.008896797,0,0.003373165,0.003501768,0.000760786,0.007904999,0.002478591,0,0,0,0,0,0.000799405,0,0,0,0
